date,week_number,year,region,therapeutic_area,product,brand,trx,nrx,units
2024-03-04,114,2024,Andhra Pradesh,  Respiratory  ,Bronchel,Breathex Labs,202.7,41.8,597
2023/05/08,71,2023,  Rajasthan  ,Cardiology,Cordamet,Meditrix Labs,176.3,32.0,553
09-Sep-2024,141,2024,WestBengal,Respiratory,Airovent,Pulmovia Therapeutics,173.7,40.7,507
01/07/2024,131,2024,rajasthan,CARDIOLOGY,Vascolin,Zenova Biosciences,172.2,49.3,
2023/03/27,65,2023,maharashtra,respiratory,Airovent,Pulmovia Therapeutics,175.0,49.5,521
2022/01/03,1,2022,  West Bengal  ,Cardiology,Cordamet,Meditrix Labs,189.2,42.5,
2022-06-13,24,2022,  Karnataka  ,Cardiology,Cardivex,Corvyx Pharma,377.1,111.8,1131
2023-01-30,57,2023,  Karnataka  ,  Respiratory  ,Bronchel,Breathex Labs,165.8,46.7,457
25/03/2024,117,2024,  Andhra Pradesh  ,Respiratory,Airovent,Pulmovia Therapeutics,113.6,35.0,303
2025-04-07,171,2025,DELHI,Diabetes,Metforal,Novanta Pharma,209.0,45.4,652
2023/01/23,56,2023,Telangana,Cardiology,Cordamet,Meditrix Labs,235.3,66.1,734
2024/05/13,124,2024,telangana,RESPIRATORY,Airovent,Pulmovia Therapeutics,94.7,21.0,314
2024/10/14,146,2024,Telangana,respiratory,Respivan,Aerovant Pharma,84.9,19.0,253
05/08/2024,136,2024,  Kerala  ,Respiratory,Respivan,Aerovant Pharma,160.1,53.3,408
2022/04/25,17,2022,  Kerala  ,Diabetes,Glucotend,Glucera Health,114.6,31.3,356
2023-09-11,89,2023,RAJASTHAN,  Diabetes  ,Insulyn,Insulara Biotech,200.4,60.7,527
03/06/2024,127,2024,rajasthan,RESPIRATORY,Respivan,Aerovant Pharma,177.6,62.3,489
20/01/2025,160,2025,  Rajasthan  ,  Cardiology  ,Cardivex,Corvyx Pharma,145.3,47.9,388
2024-02-26,113,2024,Rajasthan,Cardiology,Cordamet,Meditrix Labs,,50.8,537
06/12/2023,76,2023,Telangana,Respiratory,Respivan,Aerovant Pharma,124.1,33.6,398
2025-09-15,194,2025,delhi,DIABETES,Metforal,Novanta Pharma,374.7,104.4,1199
05-Jun-2023,75,2023,  Kerala  ,respiratory,Respivan,Aerovant Pharma,104.7,27.3,271
11/11/2024,150,2024,AndhraPradesh,cardiology,Vascolin,Zenova Biosciences,311.8,73.1,1017
19/02/2024,112,2024,MAHARASHTRA,cardiology,Cardivex,Corvyx Pharma,271.1,77.0,741
13/01/2025,159,2025,WEST BENGAL,Cardiology,Cordamet,Meditrix Labs,146.0,36.5,432
2024-11-18,151,2024,KERALA,Respiratory,Airovent,Pulmovia Therapeutics,184.3,43.9,561
2025/04/07,171,2025,gujarat,  Diabetes  ,Glucotend,,224.7,64.2,691
08/26/2024,139,2024,RAJASTHAN,  Respiratory  ,Bronchel,Breathex Labs,136.9,40.6,377
2024-07-22,134,2024,DELHI,RESPIRATORY,Bronchel,Breathex Labs,193.0,43.8,603
2022/03/07,10,2022,WEST BENGAL,Diabetes,Insulyn,Insulara Biotech,253.0,67.7,794
2023/10/30,96,2023,  Karnataka  ,cardiology,Cordamet,Meditrix Labs,204.7,75.5,601
2024/07/08,132,2024,GUJARAT,Cardiology,Vascolin,Zenova Biosciences,206.4,60.8,569
08/08/2022,32,2022,  West Bengal  ,  Respiratory  ,Respivan,Aerovant Pharma,198.0,45.5,616
2025/05/05,175,2025,  Rajasthan  ,  Diabetes  ,Metforal,Novanta Pharma,133.4,24.0,403
2024-10-14,146,2024,telangana,respiratory,Bronchel,Breathex Labs,132.0,50.1,356
2025-09-15,194,2025,karnataka,Cardiology,Cordamet,Meditrix Labs,419.7,111.6,1123
25/09/2023,91,2023,DELHI,cardiology,Vascolin,Zenova Biosciences,,80.0,645
2022/02/07,6,2022,Andhra Pradesh,cardiology,Cardivex,Corvyx Pharma,185.0,64.5,556
12/05/2025,176,2025,  Gujarat  ,Respiratory,Bronchel,Breathex Labs,250.0,52.4,705
01/15/2024,107,2024,Delhi,  Respiratory  ,Bronchel,Breathex Labs,159.4,46.8,430
26-Dec-2022,52,2022,kerala,RESPIRATORY,Airovent,Pulmovia Therapeutics,149.3,40.9,393
2024-10-07,145,2024,Gujarat,diabetes,Insulyn,Insulara Biotech,399.3,98.9,1045
2025-11-17,203,2025,DELHI,  Diabetes  ,Metforal,Novanta Pharma,216.2,64.2,585
01/24/2022,4,2022,delhi,respiratory,Respivan,Aerovant Pharma,130.8,22.0,365
01/08/2024,106,2024,kerala,Diabetes,Insulyn,Insulara Biotech,216.5,34.0,655
2024/11/04,149,2024,Telangana,  Diabetes  ,Metforal,Novanta Pharma,139.5,43.3,426
2022-05-02,18,2022,Telangana,respiratory,Respivan,Aerovant Pharma,176.2,31.7,465
2024/06/03,127,2024,KARNATAKA,Cardiology,Cardivex,Corvyx Pharma,139.2,36.1,374
23/06/2025,182,2025,rajasthan,DIABETES,Insulyn,Insulara Biotech,209.5,55.5,634
2022-05-30,22,2022,  Kerala  ,cardiology,Cordamet,Meditrix Labs,110.8,27.3,352
02/26/2024,113,2024,Andhra Pradesh,  Diabetes  ,Insulyn,Insulara Biotech,,44.9,443
2025-04-28,174,2025,Andhra Pradesh,Respiratory,Airovent,Pulmovia Therapeutics,122.8,44.8,309
09/05/2022,19,2022,Karnataka,Respiratory,Airovent,Pulmovia Therapeutics,112.7,39.6,325
21/02/2022,8,2022,maharashtra,diabetes,Metforal,Novanta Pharma,247.6,50.0,824
22/09/2025,195,2025,KARNATAKA,Respiratory,Bronchel,Breathex Labs,197.5,66.5,527
2025/08/04,188,2025,GUJARAT,diabetes,Metforal,Novanta Pharma,222.8,62.8,648
05/12/2025,176,2025,MAHARASHTRA,RESPIRATORY,Bronchel,Breathex Labs,319.2,67.9,828
04/09/2023,88,2023,ANDHRA PRADESH,CARDIOLOGY,Vascolin,Zenova Biosciences,156.7,49.3,484
29/01/2024,109,2024,karnataka,DIABETES,Glucotend,Glucera Health,290.3,94.0,966
11/17/2025,203,2025,  Maharashtra  ,respiratory,Bronchel,Breathex Labs,288.0,91.8,740
2024-02-19,112,2024,MAHARASHTRA,Cardiology,Cordamet,Meditrix Labs,351.6,92.1,958
18-Nov-2024,151,2024,Tamil Nadu,  Cardiology  ,Vascolin,,368.6,96.6,1190
06/19/2023,77,2023,  Kerala  ,CARDIOLOGY,Vascolin,Zenova Biosciences,184.4,38.3,532
08/26/2024,139,2024,kerala,Respiratory,Bronchel,Breathex Labs,163.4,57.6,447
22-Apr-2024,121,2024,  Rajasthan  ,Respiratory,Airovent,Pulmovia Therapeutics,88.4,32.3,299
2025-06-16,181,2025,Karnataka,Respiratory,Respivan,Aerovant Pharma,173.9,53.9,511
07/11/2022,45,2022,RAJASTHAN,Respiratory,Airovent,Pulmovia Therapeutics,134.3,36.5,380
18/03/2024,116,2024,KARNATAKA,DIABETES,Metforal,Novanta Pharma,236.7,76.4,
02-May-2022,18,2022,TAMIL NADU,CARDIOLOGY,Cordamet,Meditrix Labs,209.3,46.3,572
21/07/2025,186,2025,DELHI,CARDIOLOGY,Cardivex,Corvyx Pharma,223.3,51.1,689
26-Feb-2024,113,2024,TAMIL NADU,DIABETES,Metforal,Novanta Pharma,233.0,68.4,770
07-Apr-2025,171,2025,  Telangana  ,CARDIOLOGY,Cardivex,Corvyx Pharma,158.6,44.6,490
2023/08/28,87,2023,TAMIL NADU,cardiology,Cardivex,Corvyx Pharma,275.8,90.2,815
09/26/2022,39,2022,  Karnataka  ,  Respiratory  ,Airovent,Pulmovia Therapeutics,207.4,36.3,534
01/09/2025,192,2025,Andhra Pradesh,  Respiratory  ,Bronchel,Breathex Labs,183.8,42.1,581
11-Dec-2023,102,2023,andhra pradesh,cardiology,Vascolin,Zenova Biosciences,231.9,71.1,749
2023/01/16,55,2023,west bengal,Respiratory,Bronchel,Breathex Labs,156.2,66.2,509
08/11/2025,189,2025,maharashtra,DIABETES,Metforal,Novanta Pharma,331.9,112.0,1121
2025-05-12,176,2025,karnataka,cardiology,Vascolin,Zenova Biosciences,237.1,70.6,781
22/01/2024,108,2024,KERALA,cardiology,Cordamet,Meditrix Labs,,28.2,419
13-Jan-2025,159,2025,Maharashtra,cardiology,Cordamet,Meditrix Labs,208.9,57.7,639
2023-11-13,98,2023,  Delhi  ,Cardiology,Cordamet,Meditrix Labs,176.8,69.9,579
2022-07-04,27,2022,West Bengal,  Respiratory  ,Respivan,Aerovant Pharma,251.3,58.5,811
08/04/2024,119,2024,KERALA,respiratory,Bronchel,Breathex Labs,195.7,41.9,622
2022-01-17,3,2022,karnataka,DIABETES,Metforal,Novanta Pharma,170.9,62.3,495
2022/10/10,41,2022,Rajasthan,  Diabetes  ,Insulyn,Insulara Biotech,181.8,37.9,536
2023-10-09,93,2023,DELHI,CARDIOLOGY,Cardivex,Corvyx Pharma,249.7,53.9,655
07-Aug-2023,84,2023,  Gujarat  ,  Diabetes  ,Metforal,Novanta Pharma,167.3,39.4,434
15/12/2025,207,2025,GUJARAT,  Diabetes  ,Metforal,Novanta Pharma,188.1,39.5,524
02/12/2024,153,2024,Andhra Pradesh,  Respiratory  ,Bronchel,Breathex Labs,180.7,56.3,571
2022/06/13,24,2022,TAMIL NADU,Diabetes,Glucotend,Glucera Health,251.0,55.7,779
09/04/2023,88,2023,AndhraPradesh,  Cardiology  ,Cordamet,Meditrix Labs,189.5,59.0,619
03/07/2023,79,2023,  Rajasthan  ,RESPIRATORY,Respivan,Aerovant Pharma,121.7,28.1,330
2023-04-17,68,2023,  Gujarat  ,diabetes,Glucotend,Glucera Health,241.9,58.0,677
18/11/2024,151,2024,West Bengal,DIABETES,Metforal,Novanta Pharma,181.3,61.9,504
07/11/2022,28,2022,Maharashtra,DIABETES,Insulyn,Insulara Biotech,244.3,61.0,724
03/20/2023,64,2023,  Delhi  ,diabetes,Insulyn,Insulara Biotech,335.2,,851
15-Dec-2025,207,2025,  Gujarat  ,Cardiology,Cardivex,Corvyx Pharma,107.6,37.2,297
10/01/2022,2,2022,RAJASTHAN,Respiratory,Bronchel,Breathex Labs,188.9,,503
2025/10/27,200,2025,TAMIL NADU,Respiratory,Airovent,Pulmovia Therapeutics,173.4,40.4,440
2024/06/24,130,2024,AndhraPradesh,  Respiratory  ,Bronchel,Breathex Labs,191.5,50.2,532
2024-08-05,136,2024,  Andhra Pradesh  ,diabetes,Insulyn,Insulara Biotech,186.6,41.1,587
2023-05-22,73,2023,  Gujarat  ,DIABETES,Insulyn,Insulara Biotech,314.8,99.2,817
2024-04-22,121,2024,  Telangana  ,diabetes,Metforal,Novanta Pharma,211.7,47.6,678
2023/05/08,71,2023,ANDHRA PRADESH,Cardiology,Cordamet,Meditrix Labs,200.4,45.1,621
12/18/2023,103,2023,Tamilnadu,cardiology,Cordamet,Meditrix Labs,259.4,71.3,710
2025/12/08,206,2025,Kerala,CARDIOLOGY,Cardivex,Corvyx Pharma,59.8,18.2,195
18-Dec-2023,103,2023,KARNATAKA,respiratory,Airovent,Pulmovia Therapeutics,226.0,45.5,593
07/04/2025,171,2025,  Telangana  ,  Cardiology  ,Cordamet,Meditrix Labs,190.3,43.9,530
2022/02/07,6,2022,  Karnataka  ,Diabetes,Insulyn,Insulara Biotech,386.7,110.0,1314
2022-12-05,49,2022,delhi,DIABETES,Metforal,Novanta Pharma,,75.4,938
12/05/2022,49,2022,gujarat,DIABETES,Glucotend,Glucera Health,228.5,55.0,776
2023-05-08,71,2023,west bengal,diabetes,Metforal,Novanta Pharma,128.6,32.8,323
2023-08-28,87,2023,ANDHRA PRADESH,  Diabetes  ,Metforal,Novanta Pharma,203.1,58.5,646
27-Nov-2023,100,2023,TELANGANA,  Diabetes  ,Metforal,Novanta Pharma,223.0,59.7,607
2023/02/20,60,2023,  West Bengal  ,Diabetes,Glucotend,Glucera Health,175.0,42.9,591
11/11/2024,150,2024,telangana,  Cardiology  ,Cardivex,Corvyx Pharma,131.4,26.1,399
12/08/2025,206,2025,MAHARASHTRA,Cardiology,Cordamet,Meditrix Labs,468.3,146.7,1174
2023-06-26,78,2023,Rajasthan,  Respiratory  ,Respivan,Aerovant Pharma,100.7,32.5,315
05/13/2024,124,2024,Andhra Pradesh,Respiratory,Bronchel,Breathex Labs,220.2,49.7,735
17-Oct-2022,42,2022,DELHI,respiratory,Respivan,Aerovant Pharma,120.6,19.0,334
2023-04-24,69,2023,Telangana,cardiology,Vascolin,Zenova Biosciences,227.0,27.2,710
03-Jun-2024,127,2024,AndhraPradesh,respiratory,Airovent,Pulmovia Therapeutics,72.5,16.6,202
10/30/2023,96,2023,KERALA,  Respiratory  ,Bronchel,Breathex Labs,104.3,25.6,300
2024-06-17,129,2024,telangana,diabetes,Metforal,Novanta Pharma,280.0,72.8,945
11-Apr-2022,15,2022,Telangana,  Diabetes  ,Insulyn,Insulara Biotech,272.5,67.4,829
25-Apr-2022,17,2022,tamil nadu,Diabetes,Glucotend,Glucera Health,,46.0,365
01/15/2024,107,2024,Kerala,RESPIRATORY,Respivan,Aerovant Pharma,131.4,24.6,394
16-Oct-2023,94,2023,Tamilnadu,RESPIRATORY,Bronchel,Breathex Labs,218.1,69.0,676
2022-09-26,39,2022,rajasthan,Cardiology,Cordamet,Meditrix Labs,219.9,70.0,565
13-Jun-2022,24,2022,WEST BENGAL,respiratory,Airovent,Pulmovia Therapeutics,113.1,30.9,367
15/09/2025,194,2025,  Rajasthan  ,DIABETES,Metforal,Novanta Pharma,274.2,56.2,807
06/13/2022,24,2022,  Rajasthan  ,  Diabetes  ,Metforal,Novanta Pharma,224.3,43.5,735
03/07/2023,79,2023,tamil nadu,diabetes,Glucotend,,362.6,87.5,1077
06/30/2025,183,2025,TAMIL NADU,DIABETES,Insulyn,Insulara Biotech,400.5,113.7,1025
30/09/2024,144,2024,Telangana,  Respiratory  ,Airovent,Pulmovia Therapeutics,212.7,61.9,569
06-Nov-2023,97,2023,andhra pradesh,diabetes,Glucotend,Glucera Health,162.1,24.9,462
04-Dec-2023,101,2023,  Delhi  ,  Respiratory  ,Respivan,Aerovant Pharma,184.5,34.0,615
02/05/2024,110,2024,KERALA,DIABETES,Insulyn,Insulara Biotech,167.2,43.7,539
15/07/2024,133,2024,GUJARAT,CARDIOLOGY,Vascolin,Zenova Biosciences,189.1,43.4,523
2025/11/17,203,2025,maharashtra,CARDIOLOGY,Cordamet,Meditrix Labs,455.0,131.8,1349
24/10/2022,43,2022,RAJASTHAN,Cardiology,Cardivex,Corvyx Pharma,127.5,32.7,379
2025/05/12,176,2025,GUJARAT,Respiratory,Airovent,Pulmovia Therapeutics,144.1,31.4,464
01/17/2022,3,2022,Gujarat,respiratory,Respivan,Aerovant Pharma,119.0,38.2,392
07/11/2022,45,2022,DELHI,CARDIOLOGY,Vascolin,Zenova Biosciences,310.3,94.2,1009
2022-04-04,14,2022,  Rajasthan  ,RESPIRATORY,Respivan,Aerovant Pharma,153.9,45.9,403
2022/04/18,16,2022,Karnataka,CARDIOLOGY,Cardivex,Corvyx Pharma,351.4,101.0,1100
16/12/2024,155,2024,RAJASTHAN,  Respiratory  ,Airovent,Pulmovia Therapeutics,175.2,30.0,563
15/01/2024,107,2024,MAHARASHTRA,DIABETES,Glucotend,Glucera Health,328.9,88.0,923
03/11/2025,201,2025,west bengal,Cardiology,Vascolin,Zenova Biosciences,250.5,54.5,755
05/22/2023,73,2023,KERALA,CARDIOLOGY,Vascolin,Zenova Biosciences,194.5,57.7,525
05/01/2023,70,2023,delhi,Diabetes,Metforal,Novanta Pharma,155.8,32.9,485
08/12/2024,137,2024,West Bengal,CARDIOLOGY,Cardivex,Corvyx Pharma,121.0,22.4,351
08-Sep-2025,193,2025,Delhi,RESPIRATORY,Airovent,Pulmovia Therapeutics,178.5,34.0,565
26-May-2025,178,2025,  Andhra Pradesh  ,cardiology,Cordamet,Meditrix Labs,215.5,56.5,608
16/10/2023,94,2023,  Delhi  ,Cardiology,Cardivex,Corvyx Pharma,265.7,50.6,826
2025-06-23,182,2025,  Maharashtra  ,  Diabetes  ,Glucotend,Glucera Health,422.6,79.4,1223
07-Apr-2025,171,2025,Delhi,Cardiology,Vascolin,Zenova Biosciences,296.3,96.0,986
07/22/2024,134,2024,tamil nadu,RESPIRATORY,Bronchel,Breathex Labs,242.5,95.6,686
2024-08-19,138,2024,karnataka,respiratory,Bronchel,Breathex Labs,187.7,55.3,529
02/24/2025,165,2025,KERALA,Diabetes,Glucotend,Glucera Health,222.2,65.7,585
2022/08/15,33,2022,Gujarat,Respiratory,Respivan,Aerovant Pharma,183.4,43.9,512
27/06/2022,26,2022,tamil nadu,cardiology,Vascolin,Zenova Biosciences,241.6,77.9,736
13-Jun-2022,24,2022,  Andhra Pradesh  ,CARDIOLOGY,Cardivex,Corvyx Pharma,240.4,43.0,607
24-Feb-2025,165,2025,gujarat,cardiology,Cordamet,Meditrix Labs,166.8,34.6,558
2025-01-27,161,2025,  Andhra Pradesh  ,RESPIRATORY,Airovent,Pulmovia Therapeutics,101.7,40.7,268
09/06/2025,180,2025,TAMIL NADU,Respiratory,Bronchel,Breathex Labs,243.2,62.4,725
2022-12-19,51,2022,Andhra Pradesh,Respiratory,Bronchel,Breathex Labs,178.4,79.5,467
09/29/2025,196,2025,RAJASTHAN,respiratory,Airovent,Pulmovia Therapeutics,121.3,29.4,345
07/04/2025,171,2025,WestBengal,  Respiratory  ,Respivan,Aerovant Pharma,207.3,52.7,584
01/20/2025,160,2025,Rajasthan,RESPIRATORY,Bronchel,Breathex Labs,190.5,46.6,647
05/08/2024,136,2024,karnataka,  Diabetes  ,Glucotend,Glucera Health,210.9,38.4,710
2025-01-13,159,2025,Gujarat,RESPIRATORY,Bronchel,Breathex Labs,212.1,22.3,601
10/11/2025,202,2025,gujarat,CARDIOLOGY,Cardivex,Corvyx Pharma,133.6,33.2,408
24-Jan-2022,4,2022,rajasthan,diabetes,Insulyn,Insulara Biotech,262.5,73.7,664
2024-08-19,138,2024,  Gujarat  ,  Diabetes  ,Insulyn,Insulara Biotech,274.8,81.8,697
17/02/2025,164,2025,  Gujarat  ,CARDIOLOGY,Cordamet,Meditrix Labs,186.2,52.9,536
28/03/2022,13,2022,tamil nadu,Diabetes,Metforal,Novanta Pharma,309.9,69.3,1006
28/07/2025,187,2025,Telangana,  Cardiology  ,Cardivex,Corvyx Pharma,141.1,37.2,385
07/08/2024,132,2024,maharashtra,CARDIOLOGY,Cardivex,Corvyx Pharma,192.7,56.7,552
2022/04/04,14,2022,Andhra Pradesh,  Diabetes  ,Glucotend,Glucera Health,146.3,41.3,488
11/13/2023,98,2023,  Telangana  ,CARDIOLOGY,Cordamet,Meditrix Labs,151.2,24.7,458
2024/03/11,115,2024,karnataka,Diabetes,Glucotend,Glucera Health,371.6,100.7,1062
01/09/2023,54,2023,Gujarat,  Diabetes  ,Metforal,Novanta Pharma,285.7,74.8,960
2022-08-08,32,2022,WestBengal,  Diabetes  ,Metforal,Novanta Pharma,213.1,69.7,617
05/23/2022,21,2022,Delhi,cardiology,Cordamet,Meditrix Labs,152.6,39.1,391
07/10/2023,80,2023,RAJASTHAN,diabetes,Insulyn,Insulara Biotech,210.4,75.4,613
17-Apr-2023,68,2023,Andhra Pradesh,  Respiratory  ,Airovent,Pulmovia Therapeutics,118.2,40.5,
2024-12-30,157,2025,andhra pradesh,RESPIRATORY,Bronchel,Breathex Labs,174.5,65.7,484
11/13/2023,98,2023,  Kerala  ,  Diabetes  ,Glucotend,Glucera Health,154.2,28.5,497
2025-12-08,206,2025,Karnataka,DIABETES,Glucotend,Glucera Health,315.8,76.1,984
2024-01-15,107,2024,rajasthan,CARDIOLOGY,Vascolin,Zenova Biosciences,203.9,40.4,606
2025-08-11,189,2025,KERALA,diabetes,Glucotend,Glucera Health,230.4,34.3,581
29-Apr-2024,122,2024,maharashtra,cardiology,Vascolin,Zenova Biosciences,295.3,76.1,886
23-May-2022,21,2022,TAMIL NADU,  Diabetes  ,Insulyn,Insulara Biotech,266.4,87.9,678
06-May-2024,123,2024,DELHI,diabetes,Glucotend,Glucera Health,368.3,107.4,1100
2023/04/03,66,2023,West Bengal,Diabetes,Insulyn,Insulara Biotech,291.2,89.1,874
2022/12/05,49,2022,RAJASTHAN,CARDIOLOGY,Cordamet,Meditrix Labs,216.3,83.3,640
2023-10-09,93,2023,Telangana,Cardiology,Cordamet,Meditrix Labs,182.6,48.0,520
04/04/2022,14,2022,  Delhi  ,  Cardiology  ,Cardivex,Corvyx Pharma,378.2,166.0,1012
03/04/2023,66,2023,  Maharashtra  ,Respiratory,Bronchel,Breathex Labs,199.0,,563
2024-09-23,143,2024,  Telangana  ,cardiology,Vascolin,Zenova Biosciences,208.2,47.9,643
26-Jun-2023,78,2023,GUJARAT,  Cardiology  ,Cordamet,Meditrix Labs,222.1,39.0,667
02/06/2023,58,2023,  Kerala  ,Diabetes,Glucotend,Glucera Health,112.4,35.6,284
03/10/2025,167,2025,,respiratory,Bronchel,Breathex Labs,233.3,73.2,642
13/05/2024,124,2024,telangana,  Diabetes  ,Insulyn,Insulara Biotech,112.8,37.3,343
10/13/2025,198,2025,  Maharashtra  ,respiratory,Respivan,Aerovant Pharma,170.8,45.6,565
15/09/2025,194,2025,Gujarat,  Diabetes  ,Metforal,Novanta Pharma,304.4,95.5,807
2024/01/08,106,2024,  West Bengal  ,respiratory,Respivan,Aerovant Pharma,139.7,37.8,473
06/09/2025,180,2025,karnataka,Cardiology,Vascolin,Zenova Biosciences,274.0,91.2,698
27/02/2023,61,2023,tamil nadu,  Diabetes  ,Insulyn,Insulara Biotech,336.1,92.1,1040
2025/12/01,205,2025,gujarat,CARDIOLOGY,Cardivex,Corvyx Pharma,113.3,28.1,293
2024/05/27,126,2024,  Maharashtra  ,RESPIRATORY,Airovent,Pulmovia Therapeutics,142.9,35.0,399
15-Aug-2022,33,2022,Delhi,RESPIRATORY,Airovent,Pulmovia Therapeutics,159.6,39.4,532
2022-02-21,8,2022,rajasthan,Cardiology,Vascolin,Zenova Biosciences,229.6,53.2,629
11/11/2024,150,2024,kerala,Diabetes,Metforal,Novanta Pharma,127.7,47.6,395
2025/08/18,190,2025,  Kerala  ,  Diabetes  ,Insulyn,Insulara Biotech,177.7,59.1,509
10-Mar-2025,167,2025,  Telangana  ,  Cardiology  ,Cardivex,Corvyx Pharma,155.3,49.1,434
28/07/2025,187,2025,MAHARASHTRA,diabetes,Insulyn,Insulara Biotech,304.3,64.1,785
2022/04/11,15,2022,Kerala,Cardiology,Cardivex,Corvyx Pharma,254.1,61.9,706
2022-12-05,49,2022,delhi,respiratory,Respivan,Aerovant Pharma,124.4,27.8,350
13-Oct-2025,198,2025,KERALA,DIABETES,Metforal,Novanta Pharma,238.1,72.0,733
2024/06/17,129,2024,  Gujarat  ,cardiology,Cardivex,Corvyx Pharma,132.1,40.1,374
17/11/2025,203,2025,,CARDIOLOGY,Cordamet,Meditrix Labs,242.5,53.6,788
2022/06/20,25,2022,  Gujarat  ,  Respiratory  ,Bronchel,Breathex Labs,123.0,21.8,317
05/02/2024,110,2024,ANDHRA PRADESH,  Diabetes  ,Glucotend,Glucera Health,274.6,82.9,853
09/19/2022,38,2022,WestBengal,diabetes,Glucotend,Glucera Health,345.4,66.3,893
04/17/2023,68,2023,  Gujarat  ,cardiology,Cardivex,Corvyx Pharma,170.0,62.8,513
2022/01/31,5,2022,Tamil Nadu,Diabetes,Insulyn,Insulara Biotech,431.7,90.6,1126
2025/07/28,187,2025,kerala,RESPIRATORY,Respivan,Aerovant Pharma,97.1,29.5,276
2022-11-21,47,2022,MAHARASHTRA,  Diabetes  ,Metforal,Novanta Pharma,276.2,89.4,906
2023-12-18,103,2023,  Maharashtra  ,Diabetes,Glucotend,Glucera Health,255.2,58.2,790
08/08/2022,32,2022,  Tamil Nadu  ,diabetes,Insulyn,Insulara Biotech,187.4,78.4,577
17-Oct-2022,42,2022,tamil nadu,Diabetes,Metforal,Novanta Pharma,242.4,61.6,694
05-Dec-2022,49,2022,  Telangana  ,Diabetes,Metforal,Novanta Pharma,226.3,66.5,690
2025/08/18,190,2025,kerala,Diabetes,Glucotend,Glucera Health,,30.7,732
2025-08-18,190,2025,  Delhi  ,diabetes,Insulyn,Insulara Biotech,203.7,66.9,540
09-Sep-2024,141,2024,MAHARASHTRA,RESPIRATORY,Respivan,Aerovant Pharma,272.7,78.6,794
2024/11/18,151,2024,  Tamil Nadu  ,cardiology,Cordamet,Meditrix Labs,384.1,110.5,1195
12-Dec-2022,50,2022,gujarat,Diabetes,Glucotend,Glucera Health,215.5,60.5,541
01/16/2023,55,2023,  Telangana  ,diabetes,Insulyn,Insulara Biotech,186.0,28.9,600
09-Sep-2024,141,2024,  Kerala  ,  Respiratory  ,Bronchel,Breathex Labs,117.0,32.0,395
2024/02/19,112,2024,Gujarat,Cardiology,Cardivex,Corvyx Pharma,170.8,43.3,494
04/10/2023,67,2023,West Bengal,RESPIRATORY,Bronchel,Breathex Labs,172.0,,466
11/18/2024,151,2024,  Telangana  ,  Diabetes  ,Glucotend,Glucera Health,205.7,48.5,571
03/31/2025,170,2025,west bengal,diabetes,Glucotend,Glucera Health,289.4,117.6,963
09/16/2024,142,2024,tamil nadu,Respiratory,Respivan,Aerovant Pharma,224.0,64.0,620
02/06/2023,58,2023,  West Bengal  ,Cardiology,Vascolin,Zenova Biosciences,282.1,61.1,811
05/30/2022,22,2022,TAMIL NADU,DIABETES,Metforal,Novanta Pharma,368.6,45.2,1107
01/01/2024,105,2024,West Bengal,Respiratory,Bronchel,Breathex Labs,135.8,38.6,412
03/07/2022,10,2022,AndhraPradesh,Diabetes,Metforal,Novanta Pharma,190.0,57.5,583
2025/06/23,182,2025,  Telangana  ,respiratory,Airovent,Pulmovia Therapeutics,128.7,40.2,421
30/12/2024,157,2025,  Rajasthan  ,Respiratory,Airovent,Pulmovia Therapeutics,139.3,41.0,351
20-Nov-2023,99,2023,  Maharashtra  ,RESPIRATORY,Respivan,Aerovant Pharma,270.9,42.3,733
2022-01-10,2,2022,DELHI,  Cardiology  ,Cardivex,Corvyx Pharma,287.6,40.2,782
2025-03-17,168,2025,west bengal,CARDIOLOGY,Cordamet,Meditrix Labs,201.3,63.2,657
10-Feb-2025,163,2025,  Delhi  ,diabetes,Metforal,Novanta Pharma,229.4,55.3,682
2024-07-15,133,2024,telangana,  Respiratory  ,Bronchel,Breathex Labs,178.0,47.3,594
08/05/2023,71,2023,  Maharashtra  ,respiratory,Respivan,Aerovant Pharma,243.3,83.1,731
28/08/2023,87,2023,KARNATAKA,Diabetes,Glucotend,Glucera Health,248.0,37.3,821
2025-12-15,207,2025,  Telangana  ,  Cardiology  ,Cardivex,Corvyx Pharma,100.8,31.9,267
19/06/2023,77,2023,Andhra Pradesh,respiratory,Respivan,Aerovant Pharma,117.1,25.9,
2025-05-12,176,2025,Karnataka,CARDIOLOGY,Cordamet,Meditrix Labs,261.4,65.2,856
2022-06-20,25,2022,kerala,  Respiratory  ,Airovent,Pulmovia Therapeutics,95.1,30.1,251
11/09/2023,89,2023,Gujarat,diabetes,Insulyn,Insulara Biotech,251.7,55.7,737
17-Feb-2025,164,2025,  Maharashtra  ,  Diabetes  ,Glucotend,,308.3,71.7,879
2024/10/14,146,2024,tamil nadu,Respiratory,Bronchel,Breathex Labs,231.6,46.6,668
2024-03-18,116,2024,  Delhi  ,Diabetes,Metforal,Novanta Pharma,244.0,53.6,691
2025/02/10,163,2025,GUJARAT,Respiratory,Respivan,Aerovant Pharma,143.1,30.2,365
2025-03-24,169,2025,  Karnataka  ,Respiratory,Respivan,Aerovant Pharma,212.8,49.0,661
03-Jul-2023,79,2023,Kerala,respiratory,Airovent,Pulmovia Therapeutics,84.2,17.1,254
